id,smiles,notes,params_json
8963138,CNC1=NC(=CS1)C2=CC=C(C=C2)S(=O)(=O)N3CCCCC3,,
8963350,COC1=CC=CC(=C1)C2=NC(=CS2)C3=CC=CC=C3,,
8990578,C1CCC2=C(C1)C=CC(=C2)C(=O)CSC3=NC4=C(S3)C=CC(=C4)C(F)(F)F,,
9006528,CN(CC(=O)NC1=CC(=CC=C1)OC)C(=O)CSC2=NC3=CC=CC=C3S2,,
9012451,C1CN(CCC1C2=NC3=CC=CC=C3S2)C(=O)COC4=CC=C(C=C4)F,,
9033239,C1C[C@H](N(C1)CC(=O)NC2=C(C=CC=C2F)F)C3=NC4=CC=CC=C4S3,,
9033396,C1C[C@H](N(C1)CC(=O)NCC2=CC3=C(C=C2)OCO3)C4=NC5=CC=CC=C5S4,,
9044762,C1=CC=C2C(=C1)N=C(S2)C3=NC=CN=C3C(=O)NC4=CC(=C(C=C4)F)Cl,,
9044963,C1=CC=C2C(=C1)N=C(S2)C3=NC=CN=C3C(=O)NC4=C(C=C(C=C4)Cl)F,,
9046669,CC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=CC=C(C=C3)CN4CCOCC4,,
9068671,C1=CC=C2C(=C1)N=C(S2)CCCCC(=O)NC3=CC(=CC=C3)S(=O)(=O)N,,
9070442,C1C[C@@H](CN(C1)C(=O)C2=NNC(=O)C3=CC=CC=C32)C4=NC5=CC=CC=C5S4,,
9085542,CC1=C(OC2=C1C=C(C=C2)F)C(=O)NC3=CC4=C(C=C3)N=C(S4)C,,
9100115,C1=CC=C(C(=C1)CCNC(=O)CCC2=NC3=CC=CC=C3S2)F,,
9100764,C1COCCN1C2=CC=C(C=C2)NC(=O)C3=CC4=C(C=C3)N=CS4,,
9104614,CC1=NC2=C(S1)C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)Br,,
9104750,CC1=CSC(=O)N1CC(=O)OCC2=NC3=CC=CC=C3S2,,
9106883,CC1=CC=C(S1)C(=O)NC2=NC=C(S2)C,,
9107649,C1=CC2=C(C=C1C(=O)OCC(=O)NC3=C(C=CC(=C3)Cl)F)SC=N2,,
9108096,C1CN(CCN1CC2=NC3=CC=CC=C3S2)C4=CC=CC=C4[N+](=O)[O-],,
9110652,CS(=O)(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC4=C(C=C3)N=CN4,,
9110686,CCOC(=O)C1=C(N=C(S1)NC(=O)C2=CC3=C(C=C2)N=CN3)C,,
9112402,CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CNC(=O)C=C3,,
9112417,CC1=CSC(=N1)SC2=NC=NC3=C2C=CS3,,
9113070,C1=CC=C2C(=C1)N=C(S2)C3=CC=C(O3)CNCCCN4C=CN=C4,,
9113313,C1CN(CCC1C2=NC3=CC=CC=C3S2)CN4C5=CC=CC=C5NC4=O,,
9114729,CC1=CC=C(C=C1)CSC2=NN=C(S2)NC(=O)C3=CC4=C(C=C3)N=CS4,,
9114840,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)NC3=CC=C(C=C3)C4=NC=CS4,,
9115049,C1=CC=C(C(=C1)C2=CC=C(O2)C(=O)NC3=NC(=CS3)C4=CC=CC=N4)F,,
9115581,CC1=CC(=C(N1)C2=NC3=CC=CC=C3S2)C,,
9116132,C1COCCN1C2=NC3=C(S2)C=C(C=C3)NS(=O)(=O)C4=CC=CC=C4,,
9116154,C1C[C@H](N(C1)S(=O)(=O)C2=CC=C(S2)Cl)C3=NC4=CC=CC=C4S3,,
9116475,C1=CC2=C(C=C1F)SC(=N2)NS(=O)(=O)C3=C(C=C(C=C3)F)F,,
9116476,C1=CC=C(C(=C1)C(F)(F)F)S(=O)(=O)NC2=NC3=C(S2)C=C(C=C3)F,,
9116477,C1=CSC(=C1)S(=O)(=O)NC2=NC3=C(S2)C=C(C=C3)Cl,,
9117172,C1=CC=C(C=C1)OCC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=CC=N4,,
9117452,C1OC2=C(O1)C(=CC(=C2)/C=C(\CC(=O)O)/C3=NC4=CC=CC=C4S3)Cl,,
9117667,COC1=C(C=C(C=C1)C(=O)NC2=CC3=C(C=C2)N=C(S3)N4CCOCC4)OC,,
9117671,C1COCCN1C2=NC3=C(S2)C=C(C=C3)NC(=O)C4=CC5=CC=CC=C5O4,,
9118376,CN(C)C1=NC(=C(S1)C=O)Cl,,
9118610,CCCN1C(=CC(=C1C)/C=C(\C#N)/C(=O)N(CC)C2=NC3=C(C=CC=C3S2)C)C,,
9118699,CC1=NN=C(S1)NC(=O)CCCCC2=NC3=CC=CC=C3S2,,
9119263,C1COCCN1C2=NC3=C(S2)C=C(C=C3)NC(=O)C4=CC=C(C=C4)F,,
9119983,CC1CCN(CC1)CC2=CSC(=N2)NC(=O)C3=CN4C(=CC=CC4=N3)C,,
9123351,CCOC(=O)C1=C(N=C(S1)NC(=O)C2=C(N=C(S2)C)C)C,,
9123866,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NC3CCCC3,,
9124185,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NC3=C(C4=C(S3)CCC4)C#N,,
9124218,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)NC(=O)C,,
9124279,CCC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=C(N=C(S3)C)C,,
9124858,C[C@H]1C(=O)NC2=C(O1)C=CC(=C2)C3=CSC(=N3)NC(=O)C4=CC(=CC=C4)Cl,,
9125037,C1CN(CCC1C2=NC3=CC=CC=C3S2)C(=O)C4=NNC(=O)CC4,,
9134371,C1CN(CCC1C(=O)NC2=CC=CC=C2)CC3=NC4=CC=CC=C4S3,,
9142163,CCC1=NOC(=C1C(=O)NC2=NC3=C(C=CC=C3S2)C)C,,
9142272,CCC1=NOC(=C1C(=O)NC2=NC(=CS2)C3=C(C=CC(=C3)OC)OC)C,,
9152740,C1CN(CCC1C2=NC3=CC=CC=C3S2)C(=O)C4=CC(=CC=C4)N5C=CC=C5,,
9166003,CC1=CC=C(O1)C2=CSC(=N2)NS(=O)(=O)C3=CC=CC(=C3)F,,
9166008,CC1=NC2=C(S1)C=C(C=C2)NS(=O)(=O)C3=CC=CC(=C3)[N+](=O)[O-],,
9166067,COC(=O)CC1=CSC(=N1)NC(=O)C2=CC3=C(C=C2)N=CS3,,
9185164,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3S2)NC(=O)C(F)(F)F,,
9185259,C1=CC2=C(C=C1F)SC(=N2)NC(=O)C(F)(F)F,,
9189897,CN(CC1=NC2=CC=CC=C2S1)S(=O)(=O)C3=CC=C(C=C3)C#N,,
9193483,CC1=CSC(=O)N1CC(=O)NC2=NC3=CC=CC=C3S2,,
9200982,CN1CC(=O)N(C1=O)CC(=O)N2CCC[C@@H](C2)C3=NC4=CC=CC=C4S3,,
9203854,C1COCCN1C2=NC3=C(S2)C=C(C=C3)NC(=O)CN4CSCC4=O,,
9206599,C1=CC=C(C=C1)N(C2=NC3=CC=CC=C3S2)C(=O)CCNC(=O)C4=CC=CO4,,
9206624,C1CN(CCN1CC2=NC3=CC=CC=C3S2)C(=O)/C=C/C4=NC5=CC=CC=C5O4,,
9207962,C1CCC(C1)N2C(=NN=N2)SCC(=O)NC3=NC4=C(S3)C=C(C=C4)F,,
9208237,C1C[C@@H](CN(C1)C(=O)C2=CC=C(C=C2)N3CCCC3=O)C4=NC5=CC=CC=C5S4,,
9208245,CC1=CSC(=N1)C2=NON=C2NC(=O)COC3=CC=CC=C3C(C)C,,
9208256,COCC1=C(OC2=CC=CC=C21)C(=O)N3CCN(CC3)CC4=NC5=CC=CC=C5S4,,
9208822,CC1=CC=CC=C1NC(=O)CC2=NC(=CS2)C3=CNC(=C3)C(=O)N4CCCC4,,
9208965,C1=CC=C(C=C1)CSC2=NN=C(S2)NC(=O)C3=CC4=C(C=C3)N=CS4,,
9209180,C[C@@H](C(=O)NC1=CC2=C(C=C1)OCCO2)N3CCC(CC3)C4=NC5=CC=CC=C5S4,,
9209264,CC1=CC(=CC=C1)NC(=O)CC2=NC(=CS2)C3=CNC(=C3)C(=O)N4CCCC4,,
9218685,C1CN(CCC1C2=NC3=CC=CC=C3S2)C(=O)CNC(=O)C4=CC(=CC=C4)F,,
9218695,CC(=O)N1CCC(CC1)C2=NC3=CC=CC=C3S2,,
9218733,CC(C)OC1=CC=C(C=C1)C(=O)N2CCC(CC2)C3=NC4=CC=CC=C4S3,,
9218734,CC(C)COC1=CC=C(C=C1)C(=O)N2CCC(CC2)C3=NC4=CC=CC=C4S3,,
9218736,CCCOC1=CC=C(C=C1)C(=O)N2CCC(CC2)C3=NC4=CC=CC=C4S3,,
9233410,CC1=CC(=C(C=C1)OCC(=O)N2CCC[C@@H](C2)C3=NC4=CC=CC=C4S3)C,,
9233536,C1C[C@@H](CN(C1)C(=O)CN2C(=O)COC3=CC=CC=C32)C4=NC5=CC=CC=C5S4,,
9234227,CC(=O)N1CCC[C@H](C1)C2=NC3=CC=CC=C3S2,,
9238431,C1CN(CCN1CC2=NC3=CC=CC=C3S2)C(=O)C4=CC=CC=C4Cl,,
9238439,C1CN(CCN1CC2=NC3=CC=CC=C3S2)C(=O)C4=CC=CC=N4,,
9238992,C1CN(CCN1CC2=NC3=CC=CC=C3S2)C(=O)C4=CC=CS4,,
9255227,CN1CCC(CC1)C2=NC3=CC=CC=C3S2,,
9266424,C1OC2=C(O1)C=C(C(=C2)C3=NC4=CC=CC=C4S3)Br,,
9266436,CC1=C(SC=C1)C2=NC3=CC=CC=C3S2,,
9267878,C1=CC=C2C(=C1)N=C(S2)[C@H](C(F)(F)F)O,,
9268468,C1=CC(=CN=C1)NC(=O)C2=CC3=C(C=C2)N=CS3,,
9291140,C=CCN(C1=NC(=CS1)C2=CC(=C(C=C2)Cl)Cl)C(=O)CCl,,
9291316,COC1=C(C=C(C=C1)CNC(=O)CN2CCC[C@H]2C3=NC4=CC=CC=C4S3)OC,,
9318700,C1=CC(=C(C=C1F)F)S(=O)(=O)NC2=NC3=C(C=C(C=C3S2)F)F,,
9319123,CCN1C(=O)C2=CC=CC=C2C(=N1)C(=O)NC3=NC(=CS3)C4=CC=CC=N4,,
9319661,CC1=NC2=C(S1)C=C(C=C2)NC(=O)CN3C(=O)CCOC4=CC=CC=C43,,
9319795,CC1=NC2=C(S1)C=C(C=C2)NC(=O)CCN3C(=O)COC4=CC=CC=C43,,
9320918,CCOC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4S3,,
9326737,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC=C(O3)C4=NC5=CC=CC=C5S4,,
9328358,C1CN(CCN1C2=CC=CC=C2O)C(=O)C3=CC=C(O3)C4=NC5=CC=CC=C5S4,,
9329249,COC1=CC=CC=C1N2CCN(CC2)C(=O)C3=CC=C(O3)C4=NC5=CC=CC=C5S4,,
9343481,CCOC1=C(C=C(C=C1)C2=NC(=CS2)C3=CC4=C(C=C3)NC(=O)CC4)OC,,
9344082,CC(=O)NCC1=CC=C(C=C1)C2=CSC(=N2)C3=CC=CS3,,
9356437,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C3=CSC(=N3)C4=CC=C(C=C4)F,,
9362438,C1=CC=C(C=C1)CN2C(=O)C=CC(=N2)C(=O)NC3=NC(=CS3)C4=CC=CC=N4,,
9390276,CC1=C(NC(=C1C(=O)C)C)C(=O)CN2CCN(CC2)CC3=NC4=CC=CC=C4S3,,
9390285,C1CN(CCN1CC2=NN=C(O2)C3=CC=CC=C3)CC4=NC5=CC=CC=C5S4,,
9390560,C1CN(CCN1CC2=NC(=NO2)C3=CC=CC=C3)CC4=NC5=CC=CC=C5S4,,
9393439,C1CC1N(CC2=CC=C(C=C2)F)C(=O)C3=CC4=C(C=C3)N=CS4,,
9393715,CN(CC1=NC2=CC=CC=C2S1)C(=O)C3=CC(=CC=C3)NC(=O)C4=CC=CS4,,
9393778,CC1=CC=C(C=C1)CC(=O)N(C)CC2=NC3=CC=CC=C3S2,,
9398573,CC1=NC(=CS1)C2=CC3=C(C=C2)N(C(=O)C3)C,,
9400179,C1=CC=C2C(=C1)N=C(N2CC(=O)NC3=CC=C(C=C3)C(F)(F)F)C4=CSC=N4,,
9400565,CC1=C(OC2=CC=CC=C12)C(=O)NC3=CC4=C(C=C3)N=C(S4)N5CCOCC5,,
9404501,CC1=CC=C(C=C1)C2=CSC(=N2)CC3=NC(=CS3)C4=CC5=C(C=C4)NC(=O)CC5,,
9420018,C1=CC(=CC=C1C2=CSC(=N2)NC(=O)CN3C=NC(=N3)[N+](=O)[O-])Cl,,
9420023,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CN3C=NC(=N3)[N+](=O)[O-],,
9429892,C1=CC2=C(C=C1OC(F)(F)F)N=C(S2)NC(=O)CCN3C=NN=N3,,
9438152,C1=CC(=CC=C1NC(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)N)F,,
9438320,CN(CC(=O)NC1=CC=C(C=C1)OC)C(=O)CSC2=NC3=CC=CC=C3S2,,
9438556,CN(CC(=O)NC1=CC=C(C=C1)OC)C(=O)CCCC2=NC3=CC=CC=C3S2,,
9439185,CN(CC(=O)NC1=CC(=CC=C1)F)C(=O)CSC2=NC3=CC=CC=C3S2,,
9442008,C1=CC=C2C(=C1)N=C(S2)NC(=O)CCNC(=O)C3=CC=CO3,,
9448025,COC1=CC2=C(C=C1)N=C(S2)/C=C/C3=CC(=CC=C3)F,,
9450952,CC1=NC(=CS1)C2=CC=C(C=C2)CCNC3=C4C=CSC4=NC=N3,,
9456517,CC1=NOC(=C1)C(=O)NC2=CC=CC(=C2)C3=NC4=CC=CC=C4S3,,
9463355,CC1=CSC(=N1)NC(=O)C2=NC3=CC=CC=C3N=C2,,
9464376,CC1=CC2=C(C=C1)C(=CO2)CC(=O)NC3=CC4=C(C=C3)N=C(S4)N5CCOCC5,,
9464629,CN(C)C(=O)COC(=O)C1=CC2=C(C=C1)N=CS2,,
9467969,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)CN3C(=CSC3=O)C,,
9473450,CC1=NC2=C(S1)C=C(C=C2)NC(=O)CC3=CC4=CC=CC=C4C=C3,,
9499328,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=NC4=CC=CC=C4S3,,
9502265,CC(=O)NC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CCNC(=O)C3=CC=CO3,,
9503940,C1CCC(C1)CC(=O)N2CCC[C@H]2C3=NC4=CC=CC=C4S3,,
9506748,CC1=C2C(=CC=C1)SC(=N2)NC(=O)CN3C(=CSC3=O)C,,
9507363,CC1=CC=C(S1)C2=CSC(=N2)NC(=O)C3=C(ON=C3C)C,,
9507754,C[C@]1(C(=O)N(C(=O)N1)CC2=NC3=CC=CC=C3S2)C4=CC(=C(C=C4)Cl)Cl,,
9508654,CC1=C(OC2=C1C=C(C=C2)F)C(=O)NC3=NC=CS3,,
9508981,COC1=CC=CC=C1NC(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)N,,
9509084,C1CC(=O)N(C1)C2=CC=CC(=C2)NC(=O)C3=NC=CN=C3C4=NC5=CC=CC=C5S4,,
9509183,C1COCCN1C2=NC(=C(S2)C3=CC=CC=C3)C4=CC=CC=C4,,
9516681,C1=CC=C(C(=C1)NC(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)N)F,,
9522373,COC1=CC(=CC(=C1OC)OC)C2=CC(=NC(=C2C#N)SCC(=O)NC3=NC=CS3)C4=CC=CC=C4,,
9533868,C1COCCN1C2=NC3=C(S2)C=C(C=C3)NC(=O)C4=CC=CC=C4,,
9535624,C1C(=O)NC2=CC=CC=C2N1C(=O)C3=CC4=C(C=C3)N=CS4,,
9538676,CCNC(=S)N1CCN(CC1)CCN=C(C)C2C(=NN(C2=O)C3=NC4=CC=CC=C4S3)C(F)(F)F,,
9541172,CCN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NC3=NC=CS3)C4=CC=C(C=C4)NC(=O)C,,
9541173,CCC(=O)NC1=CC=C(C=C1)C2=NN=C(N2CC)SCC3=CC=C(C=C3)C(=O)NC4=NC=CS4,,
9541180,CC1=CC(=C(C(=C1CSC2=NC3=C(S2)C=C(C=C3)NC(=O)CCC4=CC=CC=C4)C)C(=O)C)C,,
9541524,C1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=CC=CC=C32)O)SC4=NC5=CC=CC=C5S4,,
9541527,C1=CC=C2C(=C1)N=C(S2)SC3=C(C=CC(=C3)NS(=O)(=O)C4=C(C=CC(=C4)Cl)Cl)O,,
9542913,CC1=C(N=C(S1)NC(=O)CSC2=NN=C(N2C)CCNC(=O)C3=CC=CS3)C4=CC=CC=C4,,
9542914,CCN1C(=NN=C1SCC(=O)NC2=NC(=CS2)C3=CC=CC=C3)CCNC(=O)C4=CC=CS4,,
9542930,CC1=CC=C(C=C1)C(=O)NCCC2=NN=C(N2C)SCC(=O)NC3=NC(=CS3)C4=CC=CC=C4,,
9542934,CC1=CC=CC=C1C(=O)NCCC2=NN=C(N2C)SCC(=O)NC3=NC(=CS3)C4=CC=CC=C4,,
9547884,CC1=C(SC(=N1)C)C2=NC(=NC=C2)/N=C/NO,,
9548006,C1CC2=C(C1)C=C(C=C2)NC3=NC(=NC=C3)NC4=CC5=C(C=C4)N=CS5,,
9548007,C1=C(C=C(C2=C1[N+](=C(S2)C(=O)N)[O-])[N+](=O)[O-])C#N,,
9548013,C1=C(C=C(C2=C1[N+](=C(S2)C(=O)N)[O-])[N+](=O)[O-])SC(F)(F)F,,
9548439,C1=CC=C(C=C1)CS(=O)(=O)C2=NC3=CC=CC=C3S2,,
9548441,C1=CC=C2C(=C1)N=C(S2)S(=O)(=O)CC3=CC=C(C=C3)C#N,,
9548442,C1=CC=C2C(=C1)N=C(S2)S(=O)(=O)CC3=CC(=CC=C3)C#N,,
9549140,CC1=CSC(=N1)NC(=O)CSC2=NN=C(N2CC=C)C(C)NC(=O)C3=CC=CC=C3Cl,,
9549199,C1[C@H](S(=O)(=O)NC1=O)C2=CC=C(C=C2)C[C@@H](C3=NC4=CC=CC=C4N3)NC5=NC6=CC=CC=C6S5,,
9549370,COC1=C(C=C(C=C1)C(C2=NN=NN2CC3=CC=CC=C3)N4CCN(CC4)C5=NC6=CC=CC=C6S5)OC.Cl,,
9549453,C1COCCN1C2=NC(=CS2)C3=CC=CC=C3.Cl,,
9549531,CC1=CC2=NC(=C(N2C=C1)C3=CSC(=N3)NCC4=CC=CC=C4)C.Cl,,
9549561,COC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CO3.Cl,,
9549686,CN1C=NN=C1SCC(=O)NC2=CC3=C(C=C2)N=C(S3)SCC4=CC=CC=C4Cl,,
9550033,CC(=O)N1CC[N+]2=C1SC=C2C3=C(C=C(C=C3)Cl)Cl.[Br-],,
9550171,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C3CCCN(C3)S(=O)(=O)C4=CC=CC5=NON=C54,,
9550184,CC1CCN(CC1)C2=NC3=C(S2)C=C(C=C3)C(=O)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6,,
9550237,CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3CCN(CC3)S(=O)(=O)C4=CN=CC=C4,,
9550251,C1CCC(=NCC1)NNC2=NC(=CS2)C3=CC=CC=C3.Br,,
9550275,CC1=C(C=C(C=C1)C2=NC3=C(S2)N=CC=C3)NS(=O)(=O)C4=CC5=C(C=C4)OCCO5,,
9550341,CCC1=CC=C(S1)S(=O)(=O)NC2=CC=C(C=C2)C3=NC4=C(S3)N=CC=C4,,
9550370,CC1=CC(=C2C(=C1)SC(=N2)N3CCCC(C3)C(=O)N4CCN(CC4)C5=NC=CC=N5)C,,
9550483,COC1=CC=C(C=C1)C2=NC(=CS2)CNS(=O)(=O)C3=CC(=C(C=C3)OC)OC,,
9550505,CC1=CSC(=N1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC4=C(C=C3)N(C(=O)O4)C,,
9550506,CC1=NC2=C(S1)C=C(C=C2)S(=O)(=O)NC(C(C)C)C(=O)NCC3=CC4=C(C=C3)OCO4,,
9550548,CCOC(CNC(=O)C1=CC2=C(C=C1)N=C(S2)N3CCC(CC3)C)OCC,,
9550553,CCC(=O)OCCNC1=C(C2=NON=C2C(=C1)SC3=NC4=CC=CC=C4S3)[N+](=O)[O-],,
9550561,COC1=C(C=C(C=C1)C2=CSC(=[N+]2CC=C)NNC(=O)NC3=CC=CC=C3)OC.[Br-],,
9550579,CCCCN(CCCNC(=O)C1=CC2=C(C=C1)N=C(S2)N3CCOCC3)CC4=CC=CC=C4,,
9550611,CN(CCO)C1=C(C2=NON=C2C(=C1)SC3=NC4=CC=CC=C4S3)[N+](=O)[O-],,
9550621,CC1=CC(=C2C(=C1)SC(=N2)N3CCC(CC3)C(=O)N4CCN(CC4)C(=O)C5=CC=CO5)C,,
9550680,CC1=CC=C(C=C1)C2=CSC(=[N+]2CC=C)NNC(=O)NC3=CC=CC=C3.[Br-],,
9550681,CCOC1=CC=C(C=C1)C2=CSC(=[N+]2CC=C)NNC(=O)NC3=CC=CC=C3.[Br-],,
9550731,CC1=CC(=C2C(=C1)SC(=N2)N3CCCC(C3)C(=O)NCCCN4CCOCC4)C,,
9550732,CCOC1=CC2=C(C=C1)N=C(S2)N3CCC(CC3)C(=O)N4CCC5(CC4)OCCO5,,
9550815,CSC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC4=CC=CC=C4S3,,
9550816,CC1=C(C(=CC=C1)C)NC(=O)N2CCN(CC2)C3=NC4=CC=CC=C4S3,,
9550847,C1=CC=C(C=C1)C2=NC(=CS2)CCNC(=O)C3=CC=C(O3)Br,,
9550946,C1C2=C(C3=CC=CC=C3O1)SC(=C2)C(=O)NC4=NC5=CC=CC=C5S4,,
9550947,CC1=C2C(=CC=C1)OCC3=C2SC(=C3)C(=O)NC4=NC=CS4,,
9551081,COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3CCN(CC3)S(=O)(=O)C4=CC=CS4,,
9551345,COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3CCN(CC3)S(=O)(=O)C4=CN=CC=C4,,
9551380,C1CN(CCC1CC2=CC=CC=C2)C(=O)C3=CC4=C(C=C3)N=C(S4)N5CCOCC5,,
9551381,CC1CCN(CC1)C2=NC3=C(S2)C=C(C=C3)C(=O)N4CCN(CC4)CC5=CC=CC=C5,,
9551387,CC1=CC2=C(C=C1)N=C(S2)NC(=O)C(C(C)C)NS(=O)(=O)C3=CC=CC4=NSN=C43,,
9551388,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C(C(C)C)NS(=O)(=O)C3=CC=CC4=NSN=C43,,
9551442,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC(=C(S2)NC(=O)OCCCl)C,,
9551539,CC1=CC=C(C=C1)CNC(=O)C(C(C)C)NS(=O)(=O)C2=CC3=C(C=C2)N=C(S3)C,,
9551566,C1=CC(=CN=C1)C2=NC(=CS2)CNS(=O)(=O)C3=CC=C(S3)Cl,,
9551567,CC1=C(C=CC(=C1)C2=NC3=C(S2)N=CC=C3)NS(=O)(=O)C4=CC5=C(C=C4)OCCO5,,
9551571,CCC1=CC=C(S1)S(=O)(=O)NCCC2=CSC(=N2)C3=CN=CC=C3,,
9551573,C1COC2=C(O1)C=CC(=C2)S(=O)(=O)NCCC3=CSC(=N3)C4=CC=C(C=C4)C(F)(F)F,,
9551574,CC(C)CC(=O)N/C(=N/C1=NC2=CC=CC=C2S1)/N,,
9551583,COC1=CC=C(C=C1)S(=O)(=O)NCC2=CSC(=N2)C3=CN=CC=C3,,
9551591,CC(C)C1=NN=C(S1)NC(=O)C(C)SC2=NC3=CC=CC=C3S2,,
9551617,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C.Cl,,
9551675,CC1=NC2=C(S1)C=C(C=C2)S(=O)(=O)N(C)CC(=O)NC3=C(C=CC(=C3)OC)OC,,
9551681,CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3CCN(CC3)S(=O)(=O)C4=CN=CN4,,
9551716,CC1=NC2=C(S1)C=C(C=C2)S(=O)(=O)N(C)CC(=O)NC3=CC(=CC(=C3)OC)OC,,
9551748,CC(C)CC1CC(=O)OC1(C)C(=O)CSC2=NC3=CC=CC=C3S2.Br,,
9551767,CC1=C(SC(=N1)N)C(=O)NC2=CC=CC=C2.Cl,,
9551820,CCC1=CC=C(C=C1)C2=CSC3=[N+]2CCN3C(=O)C.[Br-],,
9551825,CC1=NC2=C(S1)N(C3=C2C=C(C=C3)Cl)CCN4CCCCC4.Cl,,
9551872,CC1=CSC(=N1)NC(=O)C2COC3=CC=CC=C3O2,,
9551881,C1CCC(=NCC1)NNC2=NC(=CS2)C3=CC=C(C=C3)Br.Br,,
9551891,C1COC2=C(O1)C=CC(=C2)NC3=NC(=CS3)C4=CC=CC=C4.Br,,
9551902,CC1=C(SC=[N+]1CC(=O)C2=CC=C(C=C2)Br)CCOC(=O)CC34CC5CC(C3)CC(C5)C4.[Br-],,
9551914,CC1=CSC(=N1)SC(C)C(=O)NC2=NC=C(C=C2)Cl,,
9551916,CC1=CSC(=[NH+]1)NC2=CC=CC=C2OC.[Br-],,
9551920,CC1CN(CC(O1)C)C(=O)CSC2=NC(=CS2)C3=CC=C(C=C3)F,,
9551933,CC1=CSC(=N1)SCC(=O)NC2=C(C=CC(=C2)S(=O)(=O)N3CCCC3)Cl,,
9551948,CCCN1C(=CC(=C1C)C2=CSC(=N2)N)C.Cl,,
9551968,CC1CN(CC(O1)C)C(=O)CSC2=NC(=CS2)C3=CC=CC=C3,,
9552021,CC1=CC(=NC(=N1)NC(=O)CSC2=NC3=C(S2)C=CC(=C3)Cl)C.CN(C)C=O,,
9554678,CN(C)/C=N/C1=C(C=NN1C2=NC3=CC=CC=C3S2)C#N,,
9554684,CN(C)/C=N/C1=NC2=C(S1)C3=C(CCCC3)C=C2,,
9555220,C1=CC=C2C(=C1)N=C(S2)N/N=C/C3=CC=CS3,,
9555366,C1=CC=C2C(=C1)N=C(S2)/N=C/C3=CC=CS3,,
9555511,C/C(=N\NC1=NC2=CC=CC=C2S1)/C3=CC=CC=N3,,
9555785,C1=CC=C(C(=C1)C(=O)N/N=C\2/C(C(=O)C(=O)N(C2=O)C3=NC=CS3)C4=NC5=CC=CC=C5S4)O,,
9555802,C1=CC=C2C(=C1)N=C(S2)C/C(=N/NC(=O)C(=O)NN)/CCC(=O)NC3=CC=C(C=C3)Cl,,
9555810,CC1=C(C(=CC=C1)C)N2C(=O)/C(=N\NC(=O)C3=CC=CC=C3O)/C(C(=O)C2=O)C4=NC5=CC=CC=C5S4,,
9556164,CN(C)/C=N/C1=NC2=C(S1)C=C(C=C2)OC,,
9556173,CC1(CC(=O)C(C(=O)C1)/C(=N/NC(=S)NN)/C(=O)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-])C,,
9556270,CC1=C(SC=C1)/C=N/NC2=NC3=CC=CC=C3S2,,
9556282,CC1=CC=C(S1)/C=N/NC2=NC3=CC=CC=C3S2,,
9556718,C1=CC=C(C=C1)C2=CSC(=N2)N/N=C/C3=CC=CS3,,
9559837,C1COCCN1C2=NC=C(S2)/C=N/NC(=O)C3=CC=CC=C3,,
9559898,CC1=NN(C(=C1)C(F)(F)F)C2=NC(=CS2)C(=O)N/N=C/C3=CC(=CC=C3)OC,,
9560039,C1=CC(=CC=C1/C=N/NC(=O)C2=CC=NC=C2)OCC3=CN=C(S3)Cl,,
